Country Name,Series,Time,Value
Thailand,"Enrolment in tertiary education, all programmes, both sexes (number)",2010,2426577
Thailand,"Enrolment in tertiary education, all programmes, both sexes (number)",2008,2430047
Thailand,"Enrolment in tertiary education, all programmes, both sexes (number)",2012,2430471
United Kingdom,"Enrolment in tertiary education, all programmes, both sexes (number)",2017,2431886.377
Thailand,"Enrolment in tertiary education, all programmes, both sexes (number)",2014,2433140
United Kingdom,"Enrolment in tertiary education, all programmes, both sexes (number)",2018,2467086.412
United Kingdom,"Enrolment in tertiary education, all programmes, both sexes (number)",2010,2479197
France,"Enrolment in tertiary education, all programmes, both sexes (number)",2016,2480186
United Kingdom,"Enrolment in tertiary education, all programmes, both sexes (number)",2011,2492284
United Kingdom,"Enrolment in tertiary education, all programmes, both sexes (number)",2012,2495779
Thailand,"Enrolment in tertiary education, all programmes, both sexes (number)",2011,2497323
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2008,2532622
France,"Enrolment in tertiary education, all programmes, both sexes (number)",2017,2532831
France,"Enrolment in tertiary education, all programmes, both sexes (number)",2018,2618729
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2008,2623367
Philippines,"Enrolment in tertiary education, all programmes, both sexes (number)",2009,2625385
Philippines,"Enrolment in tertiary education, all programmes, both sexes (number)",2008,2651466
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2009,2705190
Philippines,"Enrolment in tertiary education, all programmes, both sexes (number)",2010,2774368
Germany,"Enrolment in tertiary education, all programmes, both sexes (number)",2013,2780012.874
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2010,2847376
India,"Out-of-school children of primary school age, both sexes (number)",2013,2887748
Germany,"Enrolment in tertiary education, all programmes, both sexes (number)",2014,2912203.435
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2009,2924281
Philippines,"Enrolment in tertiary education, all programmes, both sexes (number)",2011,2951195
Germany,"Enrolment in tertiary education, all programmes, both sexes (number)",2015,2977781
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2011,2981313
Germany,"Enrolment in tertiary education, all programmes, both sexes (number)",2016,3043084
Philippines,"Enrolment in tertiary education, all programmes, both sexes (number)",2012,3044218
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2018,3083800
Germany,"Enrolment in tertiary education, all programmes, both sexes (number)",2017,3091694
Germany,"Enrolment in tertiary education, all programmes, both sexes (number)",2018,3127927
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2017,3136395
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2012,3161195
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2008,3204310
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2016,3204348
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2009,3219216
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2015,3268099
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2010,3269509
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2013,3300348
Philippines,"Enrolment in tertiary education, all programmes, both sexes (number)",2013,3317265
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2014,3318307
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2013,3342264
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2011,3356011
"Korea, Rep.","Enrolment in tertiary education, all programmes, both sexes (number)",2012,3356630
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2014,3419391
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2015,3515404
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2010,3529334
Philippines,"Enrolment in tertiary education, all programmes, both sexes (number)",2014,3563396
Philippines,"Enrolment in tertiary education, all programmes, both sexes (number)",2017,3589484
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2011,3817086
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2010,3836314
India,"Out-of-school children of primary school age, both sexes (number)",2012,3838679
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2015,3845395
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2016,3846927
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2017,3853034
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2018,3861847
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2014,3862460
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2013,3862749
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2009,3874224
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2011,3880544
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2012,3884638
Japan,"Enrolment in tertiary education, all programmes, both sexes (number)",2008,3938632
India,"Out-of-school children of primary school age, both sexes (number)",2008,3974854
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2016,4244401
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2012,4353542
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2008,4419577
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2017,4430248
Mexico,"Enrolment in tertiary education, all programmes, both sexes (number)",2018,4561792
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2009,4859409
India,"Out-of-school children of primary school age, both sexes (number)",2010,4922041
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2013,4975690
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2010,5001048
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2011,5364301
India,"Out-of-school children of primary school age, both sexes (number)",2011,5445603
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2014,5472521
India,"Out-of-school children of primary school age, both sexes (number)",2009,5641942
Russian Federation,"Enrolment in tertiary education, all programmes, both sexes (number)",2018,5774913
Russian Federation,"Enrolment in tertiary education, all programmes, both sexes (number)",2017,5886641
Brazil,"Enrolment in tertiary education, all programmes, both sexes (number)",2008,5958135
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2015,6062886
Brazil,"Enrolment in tertiary education, all programmes, both sexes (number)",2009,6115138
Russian Federation,"Enrolment in tertiary education, all programmes, both sexes (number)",2016,6182300
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2012,6233984
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2013,6423455
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2014,6463297
Brazil,"Enrolment in tertiary education, all programmes, both sexes (number)",2010,6552707
Russian Federation,"Enrolment in tertiary education, all programmes, both sexes (number)",2015,6592416
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2016,6689185
Brazil,"Enrolment in tertiary education, all programmes, both sexes (number)",2011,6929324
Russian Federation,"Enrolment in tertiary education, all programmes, both sexes (number)",2014,6995732
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2015,7043934
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2017,7198987
Brazil,"Enrolment in tertiary education, all programmes, both sexes (number)",2012,7241405
Russian Federation,"Enrolment in tertiary education, all programmes, both sexes (number)",2013,7528163
Brazil,"Enrolment in tertiary education, all programmes, both sexes (number)",2013,7541112
Turkey,"Enrolment in tertiary education, all programmes, both sexes (number)",2018,7560371
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2016,7614845
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2017,7944099
Russian Federation,"Enrolment in tertiary education, all programmes, both sexes (number)",2012,7983111
Indonesia,"Enrolment in tertiary education, all programmes, both sexes (number)",2018,8037218
